order_id,order_date,customer_id,product_id,quantity,unit_price,discount,channel,ordered_at,qty,discount_pct,product_name,category,standard_price,active_flag,full_name,email,province,signup_date,payment_id,payment,paid_at,net_sales
ORD000368,,C0095,P026,,12900.0,0.0,Web,12/02/2026 17:59,-1.0,0%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 095,customer095@example.com,ระยอง,2024-09-29,PAY000368,"{'method': 'PromptPay', 'status': 'FAILED'}",2026-02-12 19:46:00,
ORD000369,,C0037,P033,,13545.0,0.0,Mobile App,22/02/2026 01:54,3.0,0%,Smart Home Model 33,Smart Home,12900.0,Y,ลูกค้า 037,customer037@example.com,ภูเก็ต,2025-07-06,PAY000369,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-22 03:25:00,
ORD000370,,C0050,P006,,284.05,0.0,Marketplace,05/02/2026 13:06,2.0,5%,Accessory Model 06,Accessory,299.0,Y,ลูกค้า 050,customer050@example.com,Chiang Mai,2024-02-03,PAY000370,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-05 15:17:00,
ORD000371,,C0155,P029,,3990.0,0.0,Web,06/02/2026 02:30,4.0,0%,Notebook Model 29,Notebook,3990.0,Y,ลูกค้า 155,customer155@example.com,Chiang Mai,2025-01-16,PAY000371,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-06 05:03:00,
ORD000372,,C0096,P025,,27195.0,0.0,Mobile App,03/02/2026 18:30,2.0,10%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 096,customer096@example.com,กรุงเทพมหานคร,2025-12-01,PAY000372,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-03 20:56:00,
ORD000373,,C0081,P028,,269.1,0.0,Marketplace,05/02/2026 22:22,1.0,5%,Smartphone Model 28,Smartphone,299.0,Y,ลูกค้า 081,customer081@example.com,ขอนแก่น,2025-02-21,PAY000373,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-05 23:00:00,
ORD000374,,C0101,P040,,3591.0,0.0,Web,12/02/2026 03:57,1.0,0%,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 101,customer101@example.com,ภูเก็ต,2024-06-20,PAY000374,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-12 05:01:00,
ORD000375,,C0034,P008,,474.05,0.0,Web,16/02/2026 10:59,1.0,5%,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 034, customer034@example.com ,Phuket,2025-04-19,PAY000375,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-16 11:10:00,
ORD000376,,C0155,P027,,27195.0,0.0,Mobile App,26/02/2026 11:51,4.0,0%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 155,customer155@example.com,Chiang Mai,2025-01-16,PAY000376,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-26 13:45:00,
ORD000377,,C0114,P014,,891.0,0.0,Web,18/02/2026 10:54,1.0,0%,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 114,customer114@example.com,Chiang Mai,2025-04-05,PAY000377,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-18 13:06:00,
ORD000378,,C0118,P002,,1415.5,0.0,Marketplace,03/02/2026 18:47,4.0,10%,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 118,customer118@example.com,Rayong,2024-07-23,PAY000378,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-03 21:18:00,
ORD000379,,C0002,P010,,1039.5,0.0,Mobile App,26/02/2026 21:04,1.0,5%,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 002,customer002@example.com,Chonburi,2025-01-04,PAY000379,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-26 23:45:00,
ORD000380,,C0045,P026,,11610.0,0.0,Web,04/02/2026 17:51,3.0,5%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 045,customer045@example.com,Chiang Mai,2025-05-04,PAY000380,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-04 18:14:00,
ORD000381,,C0077,P007,,24605.0,0.0,Mobile App,09/02/2026 10:43,1.0,0%,Notebook Model 07,Notebook,25900.0,Y,ลูกค้า 077,customer077@example.com,Chiang Mai,2024-10-22,PAY000381,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-09 13:34:00,
ORD000382,,C0155,P999,,4189.5,0.0,Web,09/02/2026 09:31,3.0,5%,,,,,ลูกค้า 155,customer155@example.com,Chiang Mai,2025-01-16,PAY000382,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-09 12:08:00,
ORD000383,,C0022,P026,,12255.0,0.0,Marketplace,11/02/2026 01:20,4.0,0%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 022,customer022@example.com,Bangkok,2025-07-21,PAY000383,"{'method': 'Bank Transfer', 'status': 'REFUNDED'}",2026-02-11 01:31:00,
ORD000384,,C0013,P038,,13545.0,0.0,Marketplace,14/02/2026 07:10,1.0,5%,Smartphone Model 38,Smartphone,12900.0,N,ลูกค้า 013,customer013@example.com,Chiang Mai,2024-04-18,PAY000384,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-14 07:53:00,
ORD000385,,C0089,P028,,299.0,0.0,Web,12/02/2026 03:57,4.0,0%,Smartphone Model 28,Smartphone,299.0,Y,ลูกค้า 089,customer089@example.com,ชลบุรี,2024-02-07,PAY000385,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-12 06:23:00,
ORD000386,,C0156,P016,,1341.0,0.0,Web,20/02/2026 14:00,1.0,10%,Accessory Model 16,Accessory,1490.0,Y,ลูกค้า 156,customer156@example.com,กรุงเทพมหานคร,2024-07-31,PAY000386,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-02-20 14:51:00,
ORD000387,,C0071,P028,,313.95,0.0,Marketplace,12/02/2026 10:15,4.0,0%,Smartphone Model 28,Smartphone,299.0,Y,ลูกค้า 071,customer071@example.com,ชลบุรี,2024-03-26,PAY000387,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-12 11:47:00,
ORD000388,,C0100,P018,,3591.0,0.0,Web,22/02/2026 14:44,2.0,0%,Smartphone Model 18,Smartphone,3990.0,Y,ลูกค้า 100,customer100@example.com,กรุงเทพมหานคร,2025-04-14,PAY000388,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-22 17:25:00,
ORD000389,,C0051,P032,,25900.0,0.0,Marketplace,15/02/2026 15:29,2.0,0%,Notebook Model 32,Notebook,25900.0,Y,ลูกค้า 051, customer051@example.com ,Chiang Mai,2025-03-18,PAY000389,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-15 18:16:00,
ORD000390,,C0159,P026,,11610.0,0.0,Mobile App,04/02/2026 07:56,3.0,0%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 159,customer159@example.com,Phuket,2025-08-26,PAY000390,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-04 09:09:00,
ORD000391,,C0101,P020,,449.1,0.0,Mobile App,18/02/2026 08:58,2.0,0%,Smart Home Model 20,Smart Home,499.0,Y,ลูกค้า 101,customer101@example.com,ภูเก็ต,2024-06-20,PAY000391,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-18 09:31:00,
ORD000392,,C0107,P023,,269.1,0.0,Mobile App,26/02/2026 06:39,1.0,0%,Accessory Model 23,Accessory,299.0,Y,ลูกค้า 107,customer107@example.com,ระยอง,2024-09-27,PAY000392,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-26 08:14:00,
ORD000393,,C0075,P022,,449.1,0.0,Marketplace,08/02/2026 21:28,1.0,0%,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 075,customer075@example.com,Rayong,2025-10-27,PAY000393,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-02-09 00:05:00,
ORD000394,,C0015,P007,,24605.0,0.0,Web,06/02/2026 06:54,2.0,10%,Notebook Model 07,Notebook,25900.0,Y,ลูกค้า 015,customer015@example.com,ภูเก็ต,2025-09-02,PAY000394,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-06 09:38:00,
ORD000395,,C0008,P020,,499.0,0.0,Web,12/02/2026 15:38,1.0,0%,Smart Home Model 20,Smart Home,499.0,Y,ลูกค้า 008,customer008@example.com,ขอนแก่น,2025-05-27,PAY000395,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-12 15:41:00,
ORD000396,,C0019,P026,,12900.0,0.0,Marketplace,13/02/2026 07:26,3.0,10%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 019,customer019@example.com,Rayong,2025-01-23,PAY000396,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-02-13 08:27:00,
ORD000397,,C0015,P040,,3990.0,0.0,Marketplace,06/02/2026 11:40,2.0,10%,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 015,customer015@example.com,ภูเก็ต,2025-09-02,PAY000397,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-06 12:31:00,
ORD000398,,C0095,P040,,3990.0,0.0,Marketplace,20/02/2026 16:01,2.0,0%,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 095,customer095@example.com,ระยอง,2024-09-29,PAY000398,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-20 17:09:00,
ORD000399,,C0102,P026,,12900.0,0.0,Mobile App,12/02/2026 11:47,2.0,0%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 102, customer102@example.com ,ระยอง,2025-09-03,PAY000399,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-02-12 12:21:00,
ORD000400,,C0078,P035,,27195.0,0.0,Web,19/02/2026 15:10,4.0,0%,Accessory Model 35,Accessory,25900.0,Y,ลูกค้า 078,customer078@example.com,Rayong,2025-01-27,PAY000400,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-19 17:01:00,
ORD000401,,C0085,P013,,499.0,0.0,Marketplace,16/02/2026 16:25,3.0,10%,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 085, customer085@example.com ,Bangkok,2024-11-20,PAY000401,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-16 18:28:00,
ORD000402,,C0084,P030,,523.95,0.0,Web,16/02/2026 20:27,1.0,5%,Smartphone Model 30,Smartphone,499.0,Y,ลูกค้า 084,customer084@example.com,กทม.,2024-05-22,PAY000402,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-16 23:00:00,
ORD000403,,C0107,P031,,1490.0,0.0,Mobile App,17/02/2026 06:30,1.0,0%,Smart Home Model 31,Smart Home,1490.0,Y,ลูกค้า 107,customer107@example.com,ระยอง,2024-09-27,PAY000403,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-17 08:01:00,
ORD000404,,C0100,P009,,,0.0,Marketplace,11/02/2026 18:58,1.0,10%,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 100,customer100@example.com,กรุงเทพมหานคร,2025-04-14,PAY000404,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-11 19:53:00,
ORD000405,,C0070,P001,,299.0,0.0,Marketplace,27/02/2026 09:47,1.0,0%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 070,customer070@example.com,เชียงใหม่,2025-11-15,PAY000405,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-27 10:57:00,
ORD000406,,C0144,P035,,23310.0,0.0,Web,04/02/2026 00:37,3.0,0%,Accessory Model 35,Accessory,25900.0,Y,ลูกค้า 144,customer144@example.com,ภูเก็ต,2025-04-02,PAY000406,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-04 01:48:00,
ORD000407,,C0100,P027,,23310.0,0.0,Web,28/02/2026 08:21,4.0,10%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 100,customer100@example.com,กรุงเทพมหานคร,2025-04-14,PAY000407,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-28 11:09:00,
ORD000408,,C0047,P032,,25900.0,0.0,Marketplace,27/02/2026 20:30,2.0,5%,Notebook Model 32,Notebook,25900.0,Y,ลูกค้า 047,customer047@example.com,Rayong,2025-10-16,PAY000408,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-27 20:36:00,
ORD000409,,C0071,P035,,27195.0,0.0,Mobile App,17/02/2026 18:03,3.0,0%,Accessory Model 35,Accessory,25900.0,Y,ลูกค้า 071,customer071@example.com,ชลบุรี,2024-03-26,PAY000409,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-17 18:22:00,
ORD000410,,C0162,P004,,1490.0,0.0,Mobile App,19/02/2026 17:45,3.0,0%,Smart Home Model 04,Smart Home,1490.0,Y,,,,,PAY000410,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-19 20:14:00,
ORD000411,,C0030,P025,,25900.0,0.0,Mobile App,10/02/2026 01:56,1.0,0%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 030,customer030@example.com,ชลบุรี,2024-07-04,PAY000411,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-10 04:29:00,
ORD000412,,C0088,P025,,25900.0,0.0,Web,11/02/2026 23:14,2.0,0%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 088,customer088@example.com,ภูเก็ต,2024-03-14,PAY000412,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-12 02:03:00,
ORD000413,,C0125,P005,,313.95,0.0,Web,12/02/2026 05:32,2.0,0%,Smartphone Model 05,Smartphone,299.0,Y,ลูกค้า 125,customer125@example.com,Chiang Mai,2025-07-08,PAY000413,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-12 07:20:00,
ORD000414,,C0072,P019,,3591.0,0.0,Web,18/02/2026 15:53,1.0,0%,Smartphone Model 19,Smartphone,3990.0,Y,ลูกค้า 072,customer072@example.com,เชียงใหม่,2024-04-28,PAY000414,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-18 17:19:00,
ORD000415,,C0007,P037,,24605.0,0.0,Marketplace,15/02/2026 12:42,4.0,0%,Smart Home Model 37,Smart Home,25900.0,Y,ลูกค้า 007,customer007@example.com,Bangkok,2025-09-27,PAY000415,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-15 13:09:00,
ORD000416,,C0109,P023,,299.0,0.0,Mobile App,06/02/2026 05:45,2.0,0%,Accessory Model 23,Accessory,299.0,Y,ลูกค้า 109,customer109@example.com,กทม.,2025-01-07,PAY000416,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-06 07:35:00,
ORD000417,,C0075,P013,,474.05,0.0,Web,26/02/2026 00:25,1.0,0%,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 075,customer075@example.com,Rayong,2025-10-27,PAY000417,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-02-26 00:38:00,
ORD000418,,C0097,P018,,3790.5,0.0,Marketplace,26/02/2026 17:39,2.0,5%,Smartphone Model 18,Smartphone,3990.0,Y,ลูกค้า 097,customer097@example.com,Chiang Mai,2024-03-11,PAY000418,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-26 19:56:00,
ORD000419,,C0015,P002,,1341.0,0.0,Marketplace,12/02/2026 23:28,1.0,10%,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 015,customer015@example.com,ภูเก็ต,2025-09-02,PAY000419,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-13 02:09:00,
ORD000420,,C0056,P021,,23310.0,0.0,Mobile App,09/02/2026 09:44,1.0,10%,Smart Home Model 21,Smart Home,25900.0,Y,ลูกค้า 056,customer056@example.com,Chiang Mai,2024-02-21,PAY000420,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-09 12:05:00,
ORD000421,,C0160,P023,,284.05,0.0,Marketplace,14/02/2026 04:43,3.0,10%,Accessory Model 23,Accessory,299.0,Y,ลูกค้า 160,customer160@example.com,Bangkok,2025-09-19,PAY000421,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-14 06:37:00,
ORD000422,,C0160,P001,,299.0,0.0,Mobile App,27/02/2026 13:36,3.0,0%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 160,customer160@example.com,Bangkok,2025-09-19,PAY000422,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-27 16:23:00,
ORD000423,,C0047,P027,,24605.0,0.0,Web,04/02/2026 18:44,4.0,0%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 047,customer047@example.com,Rayong,2025-10-16,PAY000423,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-04 21:21:00,
ORD000424,,C0002,P007,,24605.0,0.0,Web,19/02/2026 22:35,1.0,5%,Notebook Model 07,Notebook,25900.0,Y,ลูกค้า 002,customer002@example.com,Chonburi,2025-01-04,PAY000424,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-19 22:53:00,
ORD000425,,C0145,P003,,25900.0,0.0,Web,17/02/2026 18:53,2.0,0%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 145,,Phuket,2024-06-01,PAY000425,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-17 21:34:00,
ORD000426,,C0043,P027,,25900.0,0.0,Web,25/02/2026 09:55,4.0,0%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 043,customer043@example.com,ระยอง,2024-12-29,PAY000426,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-25 11:08:00,
ORD000427,,C0137,P027,,23310.0,0.0,Mobile App,24/02/2026 02:11,1.0,0%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 137,customer137@example.com,Phuket,2025-01-23,PAY000427,"{'method': 'PromptPay', 'status': 'FAILED'}",2026-02-24 05:08:00,
ORD000428,,C0036,P032,,27195.0,0.0,Mobile App,01/02/2026 09:32,2.0,0%,Notebook Model 32,Notebook,25900.0,Y,ลูกค้า 036,customer036@example.com,กทม.,2024-10-26,PAY000428,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-01 11:02:00,
ORD000429,,C0036,P004,,1490.0,0.0,Web,02/02/2026 17:59,3.0,0%,Smart Home Model 04,Smart Home,1490.0,Y,ลูกค้า 036,customer036@example.com,กทม.,2024-10-26,PAY000429,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-02 20:32:00,
ORD000430,,C0112,P037,,25900.0,0.0,Mobile App,19/02/2026 16:43,4.0,10%,Smart Home Model 37,Smart Home,25900.0,Y,ลูกค้า 112,customer112@example.com,กรุงเทพมหานคร,2025-11-24,PAY000430,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-02-19 17:12:00,
ORD000431,,C0017,P019,,3790.5,0.0,Marketplace,05/02/2026 17:40,1.0,10%,Smartphone Model 19,Smartphone,3990.0,Y,ลูกค้า 017, customer017@example.com ,กรุงเทพมหานคร,2024-08-15,PAY000431,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-05 18:01:00,
ORD000432,,C0119,P025,,25900.0,0.0,Marketplace,04/02/2026 04:23,4.0,0%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 119, customer119@example.com ,ขอนแก่น,2024-12-12,PAY000432,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-04 06:56:00,
ORD000433,,C0043,P009,,284.05,0.0,Mobile App,11/02/2026 22:26,2.0,5%,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 043,customer043@example.com,ระยอง,2024-12-29,PAY000433,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-11 23:59:00,
ORD000434,,C0114,P025,,25900.0,0.0,Mobile App,23/02/2026 16:44,1.0,10%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 114,customer114@example.com,Chiang Mai,2025-04-05,PAY000434,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-23 19:04:00,
ORD000435,,C0130,P010,,891.0,0.0,Mobile App,13/02/2026 04:16,2.0,5%,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 130,customer130@example.com,ภูเก็ต,2025-09-18,PAY000435,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-13 06:40:00,
ORD000436,,C0154,P009,,299.0,0.0,Marketplace,20/02/2026 09:07,1.0,10%,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 154,customer154@example.com,เชียงใหม่,2024-04-12,PAY000436,"{'method': 'Bank Transfer', 'status': 'REFUNDED'}",2026-02-20 11:55:00,
ORD000437,,C0059,P014,,990.0,0.0,Web,24/02/2026 08:52,2.0,0%,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 059,customer059@example.com,Rayong,2024-11-06,PAY000437,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-24 11:51:00,
ORD000438,,C0106,P035,,27195.0,0.0,Mobile App,03/02/2026 17:34,4.0,0%,Accessory Model 35,Accessory,25900.0,Y,ลูกค้า 106,customer106@example.com,Phuket,2024-02-13,PAY000438,"{'method': 'Credit Card', 'status': 'REFUNDED'}",2026-02-03 19:53:00,
ORD000439,,C0112,P002,,1564.5,0.0,Mobile App,20/02/2026 02:29,3.0,0%,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 112,customer112@example.com,กรุงเทพมหานคร,2025-11-24,PAY000439,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-20 05:19:00,
ORD000440,,C0063,P008,,449.1,0.0,Web,22/02/2026 17:06,2.0,0%,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 063,customer063@example.com,Rayong,2024-08-07,PAY000440,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-22 18:29:00,
ORD000441,,C0032,P024,,299.0,0.0,Mobile App,22/02/2026 07:08,1.0,0%,Accessory Model 24,Accessory,299.0,Y,ลูกค้า 032,customer032@example.com,ระยอง,2024-11-22,PAY000441,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-22 07:12:00,
ORD000442,,C0105,P010,,1039.5,0.0,Marketplace,23/02/2026 13:16,1.0,10%,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 105,customer105@example.com,ภูเก็ต,2024-08-14,PAY000442,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-23 14:37:00,
ORD000443,,C0117,P003,,24605.0,0.0,Web,19/02/2026 19:44,4.0,0%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 117,customer117@example.com,ชลบุรี,2024-05-19,PAY000443,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-19 19:47:00,
ORD000444,,C0030,P030,,499.0,0.0,Marketplace,12/02/2026 16:42,3.0,0%,Smartphone Model 30,Smartphone,499.0,Y,ลูกค้า 030,customer030@example.com,ชลบุรี,2024-07-04,PAY000444,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-12 17:48:00,
ORD000445,,C0054,P025,,24605.0,0.0,Mobile App,10/02/2026 13:38,1.0,0%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 054,customer054@example.com,Bangkok,2025-01-14,PAY000445,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-10 14:36:00,
ORD000446,,C0062,P012,,990.0,0.0,Mobile App,09/02/2026 12:07,1.0,0%,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 062,customer062@example.com,ระยอง,2025-03-14,PAY000446,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-09 13:35:00,
ORD000447,,C0085,P024,,313.95,0.0,Mobile App,24/02/2026 03:42,1.0,0%,Accessory Model 24,Accessory,299.0,Y,ลูกค้า 085, customer085@example.com ,Bangkok,2024-11-20,PAY000447,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-24 03:49:00,
ORD000448,,C0096,P004,,1341.0,0.0,Web,15/02/2026 13:01,2.0,5%,Smart Home Model 04,Smart Home,1490.0,Y,ลูกค้า 096,customer096@example.com,กรุงเทพมหานคร,2025-12-01,PAY000448,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-15 15:20:00,
ORD000449,,C0038,P031,,1341.0,0.0,Web,27/02/2026 08:06,3.0,0%,Smart Home Model 31,Smart Home,1490.0,Y,ลูกค้า 038,customer038@example.com,ชลบุรี,2024-05-25,PAY000449,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-27 08:23:00,
ORD000450,,C0037,P011,,25900.0,0.0,Marketplace,08/02/2026 18:36,1.0,0%,Accessory Model 11,Accessory,25900.0,Y,ลูกค้า 037,customer037@example.com,ภูเก็ต,2025-07-06,PAY000450,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-08 20:03:00,
ORD000451,,C0028,P032,,27195.0,0.0,Marketplace,15/02/2026 01:08,4.0,5%,Notebook Model 32,Notebook,25900.0,Y,ลูกค้า 028,customer028@example.com,ขอนเเก่น,2025-08-20,PAY000451,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-15 03:31:00,
ORD000452,,C0022,P005,,299.0,0.0,Mobile App,12/02/2026 08:11,4.0,0%,Smartphone Model 05,Smartphone,299.0,Y,ลูกค้า 022,customer022@example.com,Bangkok,2025-07-21,PAY000452,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-12 11:02:00,
ORD000453,,C0105,P040,,3990.0,0.0,Web,02/02/2026 03:17,3.0,5%,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 105,customer105@example.com,ภูเก็ต,2024-08-14,PAY000453,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-02 05:28:00,
ORD000454,,C0087,P011,,27195.0,0.0,Mobile App,17/02/2026 21:52,1.0,5%,Accessory Model 11,Accessory,25900.0,Y,ลูกค้า 087,,กรุงเทพมหานคร,2024-11-28,PAY000454,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-17 23:01:00,
ORD000455,,C0052,P022,,523.95,0.0,Web,16/02/2026 21:58,3.0,0%,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 052,customer052@example.com,ระยอง,2025-10-20,PAY000455,"{'method': 'Credit Card', 'status': 'REFUNDED'}",2026-02-16 22:02:00,
ORD000456,,C0155,P039,,990.0,0.0,Web,19/02/2026 18:32,3.0,10%,Notebook Model 39,Notebook,990.0,N,ลูกค้า 155,customer155@example.com,Chiang Mai,2025-01-16,PAY000456,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-19 19:21:00,
ORD000457,,C0164,P032,,25900.0,0.0,Marketplace,10/02/2026 13:06,1.0,10%,Notebook Model 32,Notebook,25900.0,Y,,,,,PAY000457,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-10 13:18:00,
ORD000458,,C0097,P040,,3790.5,0.0,Web,12/02/2026 13:21,3.0,0%,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 097,customer097@example.com,Chiang Mai,2024-03-11,PAY000458,"{'method': 'Bank Transfer', 'status': 'REFUNDED'}",2026-02-12 14:59:00,
ORD000459,,C0070,P036,,299.0,0.0,Mobile App,24/02/2026 08:54,3.0,10%,Notebook Model 36,Notebook,299.0,Y,ลูกค้า 070,customer070@example.com,เชียงใหม่,2025-11-15,PAY000459,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-02-24 11:23:00,
ORD000460,,C0040,P011,,27195.0,0.0,Mobile App,17/02/2026 04:59,3.0,0%,Accessory Model 11,Accessory,25900.0,Y,ลูกค้า 040,customer040@example.com,กรุงเทพมหานคร,2025-05-29,PAY000460,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-17 05:29:00,
ORD000461,,C0143,P015,,299.0,0.0,Mobile App,12/02/2026 00:01,2.0,10%,Notebook Model 15,Notebook,299.0,Y,ลูกค้า 143,customer143@example.com,เชียงใหม่,2025-01-04,PAY000461,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-12 01:41:00,
